index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
water,-0.12767445425834295,-0.025382599179046568,-44.852028000000004,198.14308,3.206223,12.200474
coffee,0.14713898400819525,0.1352880267464378,67.25056500000001,-240.55900000000003,2.3636332,8.558123
tea,-0.2558463229551717,0.07291882225620157,71.541595,307.80643,3.8997571000000004,12.636703500000001
juice,-0.15052248536944185,0.11690122245302816,-119.33582,220.66022,3.0673068,12.671581
milk,-0.3103210053037466,-0.053787909163983925,-30.948519,386.66864,3.857397,13.73061
soda,0.15399324847256,0.003548377094243653,-24.944191,-182.0743,1.991314,9.605332
energy drink,0.08467932356602201,0.3146407473143035,170.0926,-280.6238,3.027745,8.709982
milkshake,-0.18654017630739184,-0.000818545539782125,-65.79436,290.6028,3.2454977,13.323015
smoothie,0.05409213528017586,0.16598085165907173,130.39182,-204.71608,2.79964,8.521272
alcohol,0.11324749116860515,0.04813979260072308,45.029243,-161.70525,2.4347967999999995,9.223538000000001
liquor,0.06277091076635957,-0.06268681876206544,-35.732414,-51.962016999999996,1.9767925,10.318077
beer,0.3915336477297178,-0.15099054491647446,-185.31776000000002,-301.6961,1.092,9.359025
wine,-0.32176439856337,-0.21841603131181464,-65.25905,456.2617,4.203335299999999,13.508095999999998
cider,0.0070322567804352405,-0.059501781435131185,-33.564293,17.86115,2.3999226,10.968208
vodka,-0.17212184618025156,-0.009864183810129531,-4.9292707,276.1887,3.5842574000000003,12.941925
rum,0.2223043520131189,-0.04262928227062007,-93.18665,-210.81654,1.7656815,9.3007
whiskey,0.3631143776574112,-0.1412836333914884,-204.29625,-243.43855,1.2563696000000002,8.987706
champagne,-0.07511603850488491,-0.0920565103434731,-33.476517,102.29919,2.7882497,11.657606
